OrderID,InvoiceNo,OrderDate,Year,Month,MonthName,WeekOfYear,Weekday,CustomerID,CustomerName,Region,Country,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Cost,ShippingCost,Profit,OrderPriority,Channel,ProfitMarginPct,GrossMargin
ORD10351,INV20351,2024-05-07,2024,5,May,19,Tuesday,C1143,Customer 370,North,Bhutan,P427,Supplement Model 44,Pharmaceuticals,Supplement,4,2923.31,0.0,11693.24,6919.58,49.96,4723.7,Medium,Distributor,0.404,4773.66
ORD10352,INV20352,2024-06-15,2024,6,Jun,24,Saturday,C1725,Customer 293,West,UAE,P136,Supplement Model 38,Pharmaceuticals,Supplement,6,3122.27,0.05,17796.94,11434.88,45.56,6316.5,Low,Retail,0.3549,6362.06
ORD10353,INV20353,2025-09-01,2025,9,Sep,36,Monday,C1897,Customer 286,East,Myanmar,P960,Paper Model 43,Office Supplies,Paper,1,2403.95,0.05,2283.75,1713.79,30.5,539.46,Low,Online,0.2362,569.96
ORD10354,INV20354,2024-06-13,2024,6,Jun,24,Thursday,C1363,Customer 115,Central,India,P191,Binders Model 15,Office Supplies,Binders,5,3963.02,0.1,17833.59,11640.31,81.48,6111.8,Medium,Distributor,0.3427,6193.28
ORD10355,INV20355,2025-01-31,2025,1,Jan,5,Friday,C1481,Customer 28,East,Myanmar,P971,Writing Model 8,Office Supplies,Writing,3,2340.24,0.2,5616.58,5927.57,53.51,-364.5,Medium,Retail,-0.0649,-310.99
ORD10356,INV20356,2025-08-25,2025,8,Aug,35,Monday,C1305,Customer 212,South,Maldives,P490,Accessories Model 34,Electronics,Accessories,4,3820.9,0.0,15283.6,10178.3,56.01,5049.29,High,Online,0.3304,5105.3
ORD10357,INV20357,2024-02-15,2024,2,Feb,7,Thursday,C1184,Customer 399,East,Bangladesh,P423,OTC Model 46,Pharmaceuticals,OTC,7,4782.43,0.0,33477.01,20425.74,19.83,13031.44,Medium,Retail,0.3893,13051.27
ORD10358,INV20358,2023-12-29,2023,12,Dec,52,Friday,C1214,Customer 390,East,Myanmar,P562,Phones Model 18,Electronics,Phones,4,4423.15,0.05,16807.97,12110.51,55.94,4641.52,Medium,Online,0.2761,4697.46
ORD10359,INV20359,2023-06-30,2023,6,Jun,26,Friday,C1439,Customer 245,South,Maldives,P539,Supplement Model 26,Pharmaceuticals,Supplement,2,2410.38,0.15,4097.65,3646.02,75.04,376.59,Low,Retail,0.0919,451.63
ORD10360,INV20360,2025-02-03,2025,2,Feb,6,Monday,C1641,Customer 376,North,Nepal,P792,Chairs Model 1,Furniture,Chairs,2,1825.64,0.05,3468.72,2889.37,35.09,544.26,Low,Distributor,0.1569,579.35
ORD10361,INV20361,2024-10-01,2024,10,Oct,40,Tuesday,C1171,Customer 34,South,India,P702,Supplement Model 20,Pharmaceuticals,Supplement,2,4989.21,0.0,9978.42,7514.21,84.56,2379.65,Low,Online,0.2385,2464.21
ORD10362,INV20362,2024-11-22,2024,11,Nov,47,Friday,C1768,Customer 97,West,Oman,P601,Tables Model 23,Furniture,Tables,1,3702.45,0.05,3517.33,2962.86,76.64,477.83,High,Distributor,0.1359,554.47
ORD10363,INV20363,2025-04-06,2025,4,Apr,14,Sunday,C1751,Customer 12,North,India,P234,Storage Model 14,Furniture,Storage,4,4237.31,0.2,13559.39,12442.12,17.97,1099.3,Medium,Online,0.0811,1117.27
ORD10364,INV20364,2023-03-18,2023,3,Mar,11,Saturday,C1608,Customer 25,West,Oman,P738,Binders Model 4,Office Supplies,Binders,1,2067.34,0.0,2067.34,1389.53,15.94,661.87,Medium,Online,0.3202,677.81
ORD10365,INV20365,2023-08-26,2023,8,Aug,34,Saturday,C1485,Customer 360,West,UAE,P660,OTC Model 17,Pharmaceuticals,OTC,1,4050.76,0.05,3848.22,3379.58,16.51,452.13,Low,Retail,0.1175,468.64
ORD10366,INV20366,2023-01-20,2023,1,Jan,3,Friday,C1637,Customer 311,East,Bangladesh,P632,Accessories Model 18,Electronics,Accessories,3,2528.09,0.05,7205.06,5979.09,73.64,1152.33,Medium,Distributor,0.1599,1225.97
ORD10367,INV20367,2023-08-30,2023,8,Aug,35,Wednesday,C1204,Customer 399,East,India,P303,Laptops Model 39,Electronics,Laptops,1,2044.22,0.1,1839.8,1305.41,30.91,503.48,High,Distributor,0.2737,534.39
ORD10368,INV20368,2025-01-03,2025,1,Jan,1,Friday,C1932,Customer 107,West,UAE,P661,Chairs Model 32,Furniture,Chairs,5,2408.36,0.15,10235.53,7439.53,67.64,2728.36,Low,Online,0.2666,2796.0
ORD10369,INV20369,2023-07-02,2023,7,Jul,26,Sunday,C1523,Customer 39,North,Bhutan,P192,OTC Model 50,Pharmaceuticals,OTC,4,4448.86,0.0,17795.44,12473.27,50.44,5271.73,High,Retail,0.2962,5322.17
ORD10370,INV20370,2025-07-24,2025,7,Jul,30,Thursday,C1895,Customer 21,East,Bangladesh,P202,OTC Model 12,Pharmaceuticals,OTC,2,3428.96,0.1,6172.13,4269.6,74.26,1828.27,Low,Retail,0.2962,1902.53
ORD10371,INV20371,2025-05-22,2025,5,May,21,Thursday,C1679,Customer 332,North,India,P972,Phones Model 9,Electronics,Phones,4,3887.96,0.05,14774.25,9819.79,54.7,4899.76,Low,Distributor,0.3316,4954.46
ORD10372,INV20372,2024-07-03,2024,7,Jul,27,Wednesday,C1409,Customer 234,North,Nepal,P216,Paper Model 26,Office Supplies,Paper,1,3166.31,0.1,2849.68,1793.08,77.38,979.22,High,Retail,0.3436,1056.6
ORD10373,INV20373,2025-09-06,2025,9,Sep,36,Saturday,C1743,Customer 31,West,Oman,P235,Chairs Model 45,Furniture,Chairs,1,2580.09,0.05,2451.09,1455.31,34.86,960.92,Low,Distributor,0.392,995.78
ORD10374,INV20374,2025-09-15,2025,9,Sep,38,Monday,C1367,Customer 314,Central,India,P488,Storage Model 50,Furniture,Storage,1,4204.73,0.0,4204.73,2317.42,32.21,1855.1,High,Distributor,0.4412,1887.31
ORD10375,INV20375,2023-09-25,2023,9,Sep,39,Monday,C1064,Customer 134,West,UAE,P551,Laptops Model 3,Electronics,Laptops,2,1833.16,0.1,3299.69,2313.88,85.84,899.97,Low,Distributor,0.2727,985.81
ORD10376,INV20376,2024-04-03,2024,4,Apr,14,Wednesday,C1254,Customer 247,East,Myanmar,P777,Laptops Model 47,Electronics,Laptops,5,4822.19,0.1,21699.85,13906.88,71.83,7721.14,Medium,Retail,0.3558,7792.97
ORD10377,INV20377,2023-11-01,2023,11,Nov,44,Wednesday,C1869,Customer 241,Central,India,P260,Accessories Model 33,Electronics,Accessories,4,876.42,0.15,2979.83,2678.04,69.97,231.82,High,Online,0.0778,301.79
ORD10378,INV20378,2025-10-03,2025,10,Oct,40,Friday,C1228,Customer 282,East,India,P151,Writing Model 33,Office Supplies,Writing,5,3920.03,0.15,16660.13,14567.71,14.34,2078.08,Medium,Online,0.1247,2092.42
ORD10379,INV20379,2025-07-29,2025,7,Jul,31,Tuesday,C1457,Customer 162,West,Oman,P977,OTC Model 32,Pharmaceuticals,OTC,4,1083.97,0.0,4335.88,2864.34,43.28,1428.26,Critical,Retail,0.3294,1471.54
ORD10380,INV20380,2023-02-06,2023,2,Feb,6,Monday,C1000,Customer 47,North,Nepal,P670,OTC Model 36,Pharmaceuticals,OTC,1,2111.7,0.2,1689.36,1682.29,86.53,-79.46,Critical,Retail,-0.047,7.07
ORD10381,INV20381,2024-02-28,2024,2,Feb,9,Wednesday,C1864,Customer 233,West,UAE,P936,Paper Model 15,Office Supplies,Paper,4,3405.18,0.1,12258.65,9974.8,36.58,2247.27,Medium,Retail,0.1833,2283.85
ORD10382,INV20382,2025-08-26,2025,8,Aug,35,Tuesday,C1674,Customer 114,East,Myanmar,P199,OTC Model 49,Pharmaceuticals,OTC,3,3241.92,0.0,9725.76,6502.05,74.19,3149.52,Low,Retail,0.3238,3223.71
ORD10383,INV20383,2024-08-20,2024,8,Aug,34,Tuesday,C1143,Customer 368,Central,India,P268,Phones Model 32,Electronics,Phones,3,337.56,0.15,860.78,590.85,56.43,213.5,Low,Retail,0.248,269.93
ORD10384,INV20384,2024-01-20,2024,1,Jan,3,Saturday,C1733,Customer 174,North,Nepal,P944,Tables Model 13,Furniture,Tables,2,1926.52,0.0,3853.04,2509.11,11.74,1332.19,High,Online,0.3458,1343.93
ORD10385,INV20385,2023-09-10,2023,9,Sep,36,Sunday,C1753,Customer 25,West,UAE,P104,Tables Model 34,Furniture,Tables,2,2051.23,0.2,3281.97,2909.8,63.56,308.61,High,Retail,0.094,372.17
ORD10386,INV20386,2025-09-16,2025,9,Sep,38,Tuesday,C1106,Customer 199,Central,India,P934,Storage Model 9,Furniture,Storage,1,2347.27,0.2,1877.82,1969.48,56.71,-148.37,Medium,Online,-0.079,-91.66
ORD10387,INV20387,2025-02-26,2025,2,Feb,9,Wednesday,C1993,Customer 151,West,Oman,P507,Tables Model 22,Furniture,Tables,6,133.89,0.15,682.84,627.45,82.64,-27.25,High,Online,-0.0399,55.39
ORD10388,INV20388,2024-09-04,2024,9,Sep,36,Wednesday,C1731,Customer 149,Central,India,P314,Chairs Model 40,Furniture,Chairs,1,136.88,0.1,123.19,87.33,79.58,-43.72,High,Online,-0.3549,35.86
ORD10389,INV20389,2023-12-31,2023,12,Dec,52,Sunday,C1596,Customer 293,Central,India,P675,Laptops Model 31,Electronics,Laptops,3,1534.01,0.15,3911.73,3423.62,97.68,390.43,Medium,Distributor,0.0998,488.11
ORD10390,INV20390,2024-08-08,2024,8,Aug,32,Thursday,C1054,Customer 344,West,India,P490,Phones Model 10,Electronics,Phones,1,4497.87,0.0,4497.87,3530.65,80.23,886.99,Low,Retail,0.1972,967.22
ORD10391,INV20391,2023-11-26,2023,11,Nov,47,Sunday,C1707,Customer 152,East,Myanmar,P959,Paper Model 4,Office Supplies,Paper,3,1179.77,0.05,3362.34,2208.46,53.57,1100.31,High,Online,0.3272,1153.88
ORD10392,INV20392,2025-07-15,2025,7,Jul,29,Tuesday,C1398,Customer 122,North,Bhutan,P762,Storage Model 36,Furniture,Storage,2,4791.06,0.2,7665.7,7980.16,80.67,-395.13,High,Retail,-0.0515,-314.46
ORD10393,INV20393,2024-08-12,2024,8,Aug,33,Monday,C1320,Customer 283,North,Nepal,P907,Prescription Model 44,Pharmaceuticals,Prescription,3,1860.12,0.0,5580.36,3446.51,27.62,2106.23,Low,Online,0.3774,2133.85
ORD10394,INV20394,2025-06-26,2025,6,Jun,26,Thursday,C1617,Customer 101,South,Maldives,P659,Binders Model 48,Office Supplies,Binders,3,777.47,0.05,2215.79,1850.39,67.24,298.16,Low,Online,0.1346,365.4
ORD10395,INV20395,2023-06-02,2023,6,Jun,22,Friday,C1285,Customer 285,South,India,P141,Laptops Model 28,Electronics,Laptops,3,4591.55,0.1,12397.19,8776.54,52.3,3568.35,Low,Retail,0.2878,3620.65
ORD10396,INV20396,2024-06-06,2024,6,Jun,23,Thursday,C1157,Customer 166,North,Nepal,P258,Supplement Model 3,Pharmaceuticals,Supplement,2,779.15,0.2,1246.64,860.73,66.78,319.13,Low,Distributor,0.256,385.91
ORD10397,INV20397,2024-09-08,2024,9,Sep,36,Sunday,C1325,Customer 270,West,Oman,P902,Paper Model 46,Office Supplies,Paper,3,1247.37,0.05,3555.0,2620.15,71.17,863.68,Critical,Retail,0.2429,934.85
ORD10398,INV20398,2023-11-23,2023,11,Nov,47,Thursday,C1904,Customer 110,West,Oman,P457,OTC Model 15,Pharmaceuticals,OTC,1,4044.48,0.1,3640.03,2782.2,59.19,798.64,Low,Online,0.2194,857.83
ORD10399,INV20399,2025-08-30,2025,8,Aug,35,Saturday,C1246,Customer 329,Central,India,P454,Accessories Model 29,Electronics,Accessories,1,870.46,0.2,696.37,595.1,28.83,72.44,High,Online,0.104,101.27
ORD10400,INV20400,2023-03-23,2023,3,Mar,12,Thursday,C1741,Customer 145,East,Bangladesh,P362,Laptops Model 35,Electronics,Laptops,1,4906.9,0.0,4906.9,3866.36,86.84,953.7,High,Retail,0.1944,1040.54
ORD10401,INV20401,2025-02-06,2025,2,Feb,6,Thursday,C1197,Customer 165,Central,India,P403,OTC Model 42,Pharmaceuticals,OTC,2,4759.58,0.2,7615.33,8076.49,74.06,-535.22,Low,Online,-0.0703,-461.16
ORD10402,INV20402,2023-01-16,2023,1,Jan,3,Monday,C1210,Customer 276,North,India,P534,Storage Model 7,Furniture,Storage,4,411.75,0.15,1399.95,1213.35,98.31,88.29,Medium,Distributor,0.0631,186.6
ORD10403,INV20403,2023-11-11,2023,11,Nov,45,Saturday,C1055,Customer 92,North,Nepal,P189,Paper Model 5,Office Supplies,Paper,7,850.27,0.1,5356.7,4125.08,74.65,1156.97,Medium,Retail,0.216,1231.62
ORD10404,INV20404,2024-04-11,2024,4,Apr,15,Thursday,C1443,Customer 162,East,Bangladesh,P745,Prescription Model 26,Pharmaceuticals,Prescription,3,2847.17,0.0,8541.51,6675.09,54.9,1811.52,Low,Online,0.2121,1866.42
ORD10405,INV20405,2023-01-13,2023,1,Jan,2,Friday,C1366,Customer 258,Central,India,P968,Accessories Model 5,Electronics,Accessories,1,94.74,0.0,94.74,62.25,93.36,-60.87,Low,Retail,-0.6425,32.49
ORD10406,INV20406,2023-06-27,2023,6,Jun,26,Tuesday,C1031,Customer 243,East,Bangladesh,P941,Prescription Model 43,Pharmaceuticals,Prescription,2,1642.27,0.05,3120.31,2642.13,75.6,402.58,Medium,Online,0.129,478.18
ORD10407,INV20407,2025-03-11,2025,3,Mar,11,Tuesday,C1663,Customer 192,Central,India,P793,Tables Model 47,Furniture,Tables,1,194.39,0.0,194.39,134.96,69.62,-10.19,Medium,Retail,-0.0524,59.43
ORD10408,INV20408,2023-09-10,2023,9,Sep,36,Sunday,C1312,Customer 108,North,India,P660,Supplement Model 6,Pharmaceuticals,Supplement,1,2019.29,0.1,1817.36,1667.65,99.39,50.32,Low,Distributor,0.0277,149.71
ORD10409,INV20409,2023-10-19,2023,10,Oct,42,Thursday,C1198,Customer 59,South,India,P954,Storage Model 17,Furniture,Storage,1,3816.99,0.05,3626.14,2525.0,45.32,1055.82,Medium,Retail,0.2912,1101.14
ORD10410,INV20410,2023-04-22,2023,4,Apr,16,Saturday,C1256,Customer 51,Central,India,P787,Laptops Model 5,Electronics,Laptops,6,2842.17,0.05,16200.37,11213.61,69.1,4917.66,Medium,Online,0.3036,4986.76
ORD10411,INV20411,2024-11-08,2024,11,Nov,45,Friday,C1071,Customer 100,East,India,P391,Chairs Model 40,Furniture,Chairs,1,4595.28,0.1,4135.75,2667.75,55.54,1412.46,Medium,Online,0.3415,1468.0
ORD10412,INV20412,2024-09-18,2024,9,Sep,38,Wednesday,C1004,Customer 161,Central,India,P538,Writing Model 11,Office Supplies,Writing,1,228.29,0.05,216.88,137.56,88.01,-8.69,High,Retail,-0.0401,79.32
ORD10413,INV20413,2025-06-12,2025,6,Jun,24,Thursday,C1898,Customer 246,East,Bangladesh,P850,Storage Model 22,Furniture,Storage,4,2607.66,0.15,8866.04,8111.21,35.42,719.41,Medium,Retail,0.0811,754.83
ORD10414,INV20414,2025-09-24,2025,9,Sep,39,Wednesday,C1861,Customer 144,Central,India,P721,Storage Model 6,Furniture,Storage,6,2512.82,0.05,14323.07,9218.09,63.2,5041.78,High,Online,0.352,5104.98
ORD10415,INV20415,2023-06-06,2023,6,Jun,23,Tuesday,C1787,Customer 303,North,India,P692,Accessories Model 26,Electronics,Accessories,3,402.23,0.05,1146.36,688.66,94.67,363.03,High,Retail,0.3167,457.7
ORD10416,INV20416,2025-08-24,2025,8,Aug,34,Sunday,C1750,Customer 149,South,Sri Lanka,P890,OTC Model 38,Pharmaceuticals,OTC,4,3483.41,0.05,13236.96,10886.87,68.92,2281.17,Medium,Retail,0.1723,2350.09
ORD10417,INV20417,2025-03-23,2025,3,Mar,12,Sunday,C1700,Customer 85,East,Myanmar,P344,Accessories Model 40,Electronics,Accessories,3,2154.88,0.2,5171.71,3628.42,21.51,1521.78,Low,Online,0.2943,1543.29
ORD10418,INV20418,2023-10-27,2023,10,Oct,43,Friday,C1237,Customer 33,West,UAE,P879,Phones Model 32,Electronics,Phones,1,2112.0,0.1,1900.8,1492.66,14.92,393.22,Low,Online,0.2069,408.14
ORD10419,INV20419,2024-02-28,2024,2,Feb,9,Wednesday,C1040,Customer 333,Central,India,P565,Prescription Model 3,Pharmaceuticals,Prescription,3,1190.56,0.1,3214.51,1966.0,75.64,1172.87,Low,Distributor,0.3649,1248.51
ORD10420,INV20420,2024-07-14,2024,7,Jul,28,Sunday,C1374,Customer 301,East,Myanmar,P769,Tables Model 25,Furniture,Tables,5,1549.51,0.0,7747.55,5017.22,74.14,2656.19,Medium,Online,0.3428,2730.33
ORD10421,INV20421,2024-04-01,2024,4,Apr,14,Monday,C1908,Customer 310,Central,India,P598,Writing Model 31,Office Supplies,Writing,3,4043.13,0.0,12129.39,10254.88,77.88,1796.63,Medium,Online,0.1481,1874.51
ORD10422,INV20422,2023-12-06,2023,12,Dec,49,Wednesday,C1161,Customer 186,South,India,P253,Paper Model 12,Office Supplies,Paper,3,2745.26,0.2,6588.62,6282.22,25.06,281.34,Medium,Online,0.0427,306.4
ORD10423,INV20423,2024-04-16,2024,4,Apr,16,Tuesday,C1490,Customer 108,West,UAE,P791,Laptops Model 31,Electronics,Laptops,3,1363.36,0.2,3272.06,2987.67,36.69,247.7,Low,Retail,0.0757,284.39
ORD10424,INV20424,2023-02-15,2023,2,Feb,7,Wednesday,C1137,Customer 323,South,India,P706,Storage Model 11,Furniture,Storage,3,2569.01,0.2,6165.62,5092.68,93.96,978.98,Low,Retail,0.1588,1072.94
ORD10425,INV20425,2023-04-25,2023,4,Apr,17,Tuesday,C1992,Customer 289,South,Sri Lanka,P515,Storage Model 39,Furniture,Storage,8,4045.0,0.0,32360.0,19693.4,41.08,12625.52,High,Retail,0.3902,12666.6
ORD10426,INV20426,2024-08-03,2024,8,Aug,31,Saturday,C1174,Customer 113,North,India,P582,Supplement Model 31,Pharmaceuticals,Supplement,7,1933.56,0.15,11504.68,8106.21,80.76,3317.71,Medium,Retail,0.2884,3398.47
ORD10427,INV20427,2024-01-08,2024,1,Jan,2,Monday,C1944,Customer 233,Central,India,P802,Storage Model 22,Furniture,Storage,2,4203.04,0.2,6724.86,4652.14,73.33,1999.39,Medium,Online,0.2973,2072.72
ORD10428,INV20428,2025-02-28,2025,2,Feb,9,Friday,C1700,Customer 215,South,India,P635,Phones Model 33,Electronics,Phones,5,4836.82,0.05,22974.89,13676.12,55.43,9243.34,Medium,Online,0.4023,9298.77
ORD10429,INV20429,2023-03-21,2023,3,Mar,12,Tuesday,C1923,Customer 309,Central,India,P775,Laptops Model 9,Electronics,Laptops,4,2012.94,0.2,6441.41,4746.63,87.88,1606.9,High,Distributor,0.2495,1694.78
ORD10430,INV20430,2025-06-02,2025,6,Jun,23,Monday,C1439,Customer 118,Central,India,P814,Paper Model 34,Office Supplies,Paper,1,1485.73,0.15,1262.87,1205.56,70.54,-13.23,High,Online,-0.0105,57.31
ORD10431,INV20431,2023-07-20,2023,7,Jul,29,Thursday,C1931,Customer 43,West,India,P884,Writing Model 15,Office Supplies,Writing,6,3386.4,0.1,18286.56,11491.09,59.4,6736.07,Medium,Retail,0.3684,6795.47
ORD10432,INV20432,2024-06-11,2024,6,Jun,24,Tuesday,C1532,Customer 4,South,India,P635,Accessories Model 8,Electronics,Accessories,2,3125.4,0.15,5313.18,4064.36,75.94,1172.88,Medium,Retail,0.2207,1248.82
ORD10433,INV20433,2024-10-08,2024,10,Oct,41,Tuesday,C1599,Customer 130,West,UAE,P536,Phones Model 42,Electronics,Phones,1,3929.61,0.1,3536.65,2498.16,48.95,989.54,High,Online,0.2798,1038.49
ORD10434,INV20434,2025-01-18,2025,1,Jan,3,Saturday,C1802,Customer 286,Central,India,P523,OTC Model 36,Pharmaceuticals,OTC,2,1900.91,0.15,3231.55,3168.19,67.76,-4.4,Low,Retail,-0.0014,63.36
ORD10435,INV20435,2025-09-17,2025,9,Sep,38,Wednesday,C1141,Customer 338,East,Bangladesh,P507,Binders Model 48,Office Supplies,Binders,3,3767.15,0.0,11301.45,6559.5,35.01,4706.94,Medium,Online,0.4165,4741.95
ORD10436,INV20436,2023-11-28,2023,11,Nov,48,Tuesday,C1628,Customer 357,North,India,P920,Prescription Model 36,Pharmaceuticals,Prescription,3,2617.57,0.0,7852.71,4741.54,97.36,3013.81,Low,Distributor,0.3838,3111.17
ORD10437,INV20437,2023-01-11,2023,1,Jan,2,Wednesday,C1065,Customer 135,North,India,P545,Supplement Model 6,Pharmaceuticals,Supplement,1,3702.53,0.05,3517.4,2818.98,48.05,650.37,Low,Retail,0.1849,698.42
ORD10438,INV20438,2025-02-26,2025,2,Feb,9,Wednesday,C1968,Customer 397,West,Oman,P711,Binders Model 4,Office Supplies,Binders,2,1066.4,0.05,2026.16,1482.11,34.17,509.88,Medium,Online,0.2516,544.05
ORD10439,INV20439,2024-02-18,2024,2,Feb,7,Sunday,C1522,Customer 265,Central,India,P902,Chairs Model 39,Furniture,Chairs,4,424.14,0.05,1611.73,1417.35,36.76,157.62,Medium,Retail,0.0978,194.38
ORD10440,INV20440,2025-01-06,2025,1,Jan,2,Monday,C1798,Customer 205,South,Maldives,P188,Phones Model 18,Electronics,Phones,2,3260.1,0.1,5868.18,4109.16,11.36,1747.66,Medium,Online,0.2978,1759.02
ORD10441,INV20441,2024-02-15,2024,2,Feb,7,Thursday,C1743,Customer 287,Central,India,P662,Phones Model 19,Electronics,Phones,5,1391.93,0.2,5567.72,5075.68,87.95,404.09,Low,Distributor,0.0726,492.04
ORD10442,INV20442,2024-07-20,2024,7,Jul,29,Saturday,C1004,Customer 134,South,Maldives,P513,Tables Model 37,Furniture,Tables,2,4726.44,0.05,8980.24,7287.8,89.47,1602.97,Medium,Online,0.1785,1692.44
ORD10443,INV20443,2023-05-29,2023,5,May,22,Monday,C1979,Customer 132,Central,India,P922,Paper Model 33,Office Supplies,Paper,4,126.2,0.2,403.84,365.92,32.78,5.14,High,Retail,0.0127,37.92
ORD10444,INV20444,2025-06-25,2025,6,Jun,26,Wednesday,C1984,Customer 398,West,Oman,P875,OTC Model 22,Pharmaceuticals,OTC,4,3378.68,0.15,11487.51,11394.29,19.17,74.05,Medium,Distributor,0.0064,93.22
ORD10445,INV20445,2023-02-26,2023,2,Feb,8,Sunday,C1807,Customer 113,West,India,P491,Paper Model 41,Office Supplies,Paper,1,2196.23,0.05,2086.42,1268.95,77.35,740.12,High,Online,0.3547,817.47
ORD10446,INV20446,2024-12-24,2024,12,Dec,52,Tuesday,C1408,Customer 345,Central,India,P394,Paper Model 6,Office Supplies,Paper,3,3631.07,0.1,9803.89,6020.85,63.05,3719.99,Low,Distributor,0.3794,3783.04
ORD10447,INV20447,2025-09-02,2025,9,Sep,36,Tuesday,C1969,Customer 383,East,Bangladesh,P375,Storage Model 12,Furniture,Storage,4,1036.39,0.05,3938.28,3371.34,76.49,490.45,Medium,Online,0.1245,566.94
ORD10448,INV20448,2024-05-10,2024,5,May,19,Friday,C1856,Customer 317,East,India,P954,Chairs Model 16,Furniture,Chairs,1,1279.46,0.1,1151.51,786.0,34.37,331.14,Low,Online,0.2876,365.51
ORD10449,INV20449,2023-06-10,2023,6,Jun,23,Saturday,C1380,Customer 318,West,Oman,P143,Accessories Model 31,Electronics,Accessories,1,2321.76,0.1,2089.58,1787.34,64.61,237.63,Medium,Distributor,0.1137,302.24
ORD10450,INV20450,2024-07-16,2024,7,Jul,29,Tuesday,C1590,Customer 66,West,India,P327,Writing Model 49,Office Supplies,Writing,3,4035.2,0.0,12105.6,9646.89,93.94,2364.77,Medium,Online,0.1953,2458.71
ORD10451,INV20451,2023-03-08,2023,3,Mar,10,Wednesday,C1468,Customer 62,Central,India,P894,Supplement Model 12,Pharmaceuticals,Supplement,4,2631.17,0.2,8419.74,6004.73,43.4,2371.61,Medium,Retail,0.2817,2415.01
ORD10452,INV20452,2023-01-25,2023,1,Jan,4,Wednesday,C1882,Customer 133,South,Sri Lanka,P470,Laptops Model 40,Electronics,Laptops,4,4481.96,0.05,17031.45,13444.78,80.86,3505.81,Medium,Online,0.2058,3586.67
ORD10453,INV20453,2025-08-23,2025,8,Aug,34,Saturday,C1215,Customer 215,Central,India,P610,Paper Model 28,Office Supplies,Paper,4,2240.6,0.1,8066.16,6675.17,94.27,1296.72,Low,Online,0.1608,1390.99
ORD10454,INV20454,2025-07-12,2025,7,Jul,28,Saturday,C1833,Customer 52,South,Maldives,P802,Storage Model 15,Furniture,Storage,2,2247.4,0.1,4045.32,2501.69,37.09,1506.54,High,Retail,0.3724,1543.63
ORD10455,INV20455,2025-02-19,2025,2,Feb,8,Wednesday,C1180,Customer 216,South,India,P925,Tables Model 1,Furniture,Tables,1,2480.92,0.15,2108.78,2054.53,19.49,34.76,Low,Distributor,0.0165,54.25
ORD10456,INV20456,2024-10-08,2024,10,Oct,41,Tuesday,C1048,Customer 204,West,UAE,P979,Binders Model 37,Office Supplies,Binders,4,844.29,0.0,3377.16,1928.86,26.71,1421.59,Medium,Online,0.4209,1448.3
ORD10457,INV20457,2024-06-04,2024,6,Jun,23,Tuesday,C1266,Customer 185,West,Oman,P862,Laptops Model 22,Electronics,Laptops,4,1481.48,0.1,5333.33,3810.02,32.5,1490.81,Medium,Distributor,0.2795,1523.31
ORD10458,INV20458,2024-06-11,2024,6,Jun,24,Tuesday,C1986,Customer 311,East,India,P459,OTC Model 44,Pharmaceuticals,OTC,3,4151.35,0.05,11831.35,9798.7,37.7,1994.95,Medium,Retail,0.1686,2032.65
ORD10459,INV20459,2023-12-24,2023,12,Dec,51,Sunday,C1793,Customer 378,East,Bangladesh,P622,Binders Model 32,Office Supplies,Binders,5,4387.78,0.15,18648.06,12741.46,45.35,5861.25,High,Online,0.3143,5906.6
ORD10460,INV20460,2024-08-09,2024,8,Aug,32,Friday,C1431,Customer 324,West,Oman,P755,Chairs Model 22,Furniture,Chairs,3,3400.86,0.2,8162.06,8176.07,87.29,-101.3,Medium,Retail,-0.0124,-14.01
ORD10461,INV20461,2023-05-27,2023,5,May,21,Saturday,C1668,Customer 150,North,India,P421,Paper Model 21,Office Supplies,Paper,3,3384.54,0.1,9138.26,6130.51,72.46,2935.29,Medium,Online,0.3212,3007.75
ORD10462,INV20462,2025-06-30,2025,6,Jun,27,Monday,C1874,Customer 12,East,Myanmar,P271,Prescription Model 12,Pharmaceuticals,Prescription,1,868.16,0.05,824.75,478.01,74.69,272.05,Medium,Retail,0.3299,346.74
ORD10463,INV20463,2023-06-13,2023,6,Jun,24,Tuesday,C1959,Customer 243,South,India,P197,OTC Model 5,Pharmaceuticals,OTC,3,144.69,0.2,347.26,260.32,90.18,-3.24,Low,Retail,-0.0093,86.94
ORD10464,INV20464,2023-06-20,2023,6,Jun,25,Tuesday,C1316,Customer 118,North,Nepal,P770,Chairs Model 25,Furniture,Chairs,2,1150.69,0.05,2186.31,1624.24,64.7,497.37,Medium,Online,0.2275,562.07
ORD10465,INV20465,2023-09-16,2023,9,Sep,37,Saturday,C1365,Customer 167,South,Maldives,P135,Chairs Model 43,Furniture,Chairs,1,1985.61,0.15,1687.77,1231.6,29.76,426.41,Medium,Distributor,0.2526,456.17
ORD10466,INV20466,2024-07-11,2024,7,Jul,28,Thursday,C1605,Customer 306,Central,India,P652,Storage Model 12,Furniture,Storage,5,3497.33,0.15,14863.65,13301.11,25.45,1537.09,Medium,Retail,0.1034,1562.54
ORD10467,INV20467,2025-06-09,2025,6,Jun,24,Monday,C1824,Customer 46,Central,India,P652,Writing Model 15,Office Supplies,Writing,5,3047.91,0.15,12953.62,8917.59,40.35,3995.68,Low,Online,0.3085,4036.03
